
# Samples and dimension 
param m_train := 840;
506 12.575141246466307 5.495526233158359 0.1171582001819287
507 5.191466633498281 12.233402106260073 -2.6211192491863056
508 -9.414846771813911 11.652941745908755 -2.0829547700311912
509 12.044325241387416 4.207153950088689 4.73263018667534
510 1.8114155623426111 13.798682520353841 -4.743074030827709
511 2.6979782945933817 19.807344627635835 -10.909352449178613
512 -8.971925261052709 7.492121365382886 2.040845232212221
513 6.305778694208425 0.6678265877093392 0.1544208720818613
514 2.9767263433818667 9.94406782195102 -4.394487803516581
515 1.5001010389861988 1.4166094379329064 -4.786532649671219
516 5.287880022092616 10.484331101290742 4.582551262462896
517 5.043828446109981 14.535018351058584 -2.811778347869386
518 -5.332274630738774 1.5984699371745308 6.657050173430329
519 1.973158196989464 4.826430621578941 -4.712502907480787
520 8.580084090236323 10.444725211293056 10.351418526645979
521 7.750669107705692 11.398605261410607 11.086378282072026
522 12.063785124524552 10.39363278541978 -2.6456582367791532
523 6.352568203846925 16.826942308686355 1.3161621194959543
524 -6.969050571896533 6.467144520458163 -7.513212511540582
525 10.438436792503603 2.394415353791286 8.124843266832887
526 4.18967900740631 11.765901814394057 13.179461436086374
527 3.1795025925609273 16.151285854659275 -4.301375014292498
528 1.1394237120875075 9.138925437151961 7.6208581747804125
529 3.1671021455852357 1.7542116059204946 -10.826432861725568
530 -2.6465649060312813 12.57047124241519 -10.415771040078408
531 -3.366533231890211 17.767346885795362 -10.129963985211257
532 12.511501005577964 3.848369098695549 -0.5407177748951155
533 4.846316549226151 19.17235301911263 -10.355360099552884
534 -0.15931598918394105 2.1766975524178096 7.872603776975196
535 6.292578714099043 2.6633000442940897 0.060969240759207795
536 9.510815305659868 0.08556275404827707 -7.184495962675776
537 -1.9634226891950985 16.47636961052437 7.8572515541857815
538 4.087329551067794 11.770047437774526 -3.7423849574357178
539 6.474534276018156 13.870922870195933 -9.61100712125427
540 11.721893876913896 10.958267451497385 5.658248396173016
541 1.934274629515792 16.71066909383972 -4.720355991908793
542 6.341488606137242 5.2845271841555395 0.49113428229785144
543 -6.326854772682569 11.14011160374645 5.930390338630259
544 -0.5426541661227519 1.182389266609025 7.903923949367896
545 2.1026524607511528 2.883982613647585 -4.6840321131133225
546 5.050230048114893 2.981749315738313 -2.8038480430877164
547 -7.37585433912592 13.939127113022169 4.874125185549344
548 3.3416581084159467 2.2646299557893093 -4.219218951460276
549 12.244780872175644 15.89772584826671 -1.9892845790374574
550 12.265669884351388 9.539353611441026 3.9150525206114706
551 5.617466828494393 14.576680807089069 -1.9556906409915156
552 6.329919677153388 7.491274864890778 1.618007156995136
553 -7.346248293460786 16.128372064847145 4.909332109850874
554 3.751448733022853 17.163882558018052 13.34591361067646
555 10.168744996613803 19.461617546165307 -6.3825716826570575
556 5.635319154161398 4.3477888493003105 -1.9228877457579405
557 8.523667941687597 12.620086983317265 10.405409170137329
558 12.497153543896548 0.7240339041278507 -0.6527274525072887
559 -4.4679821251345055 6.152785141898218 7.129454949674634
560 5.855555470935752 0.8883207285504722 -1.4699285525171903
561 2.455328982708762 2.042622703327125 -4.588082683688694
562 4.284009918756709 6.319246635992157 -3.5853142212097375
563 11.435919844338432 1.2655990437387203 6.332356046495419
564 6.296558348722962 12.24673631953064 0.08808957998894613
565 -2.2359988845844234 15.21274797917219 7.819085924954423
566 -1.2669394069616984 15.766134311866905 -10.804825414991393
567 -5.731406808636184 14.660087430122713 -8.693407302881042
568 -4.630593746476587 2.38053424317722 7.050437365154768
569 -3.126100950352199 6.02614779853137 7.627182339334744
570 2.972096572038016 5.505036672227998 -4.396492772864814
571 -6.865011935569894 1.3907893531114395 5.433756390727567
572 5.511532013939407 0.04571594846866733 -10.08820147393544
573 9.758005705827594 5.656232392934216 -6.89967858511508
574 6.322491514613125 0.710026670474106 1.6892345129276578
575 12.350242084698182 9.82511196970942 3.5297642605757633
576 1.3324979717356589 11.357357624601683 -4.8016252801439485
577 10.53297534295897 4.300285016199403 7.980358462001783
578 5.489923256637287 4.8047663811449555 4.248419860507127
579 5.546757143157342 13.71995283292271 -2.0809674945143257
580 1.1190070324055563 0.4120601099342367 7.62664255874997
581 12.577632026503327 6.287738077553373 1.841850937159871
582 12.556012367526147 10.08872714406424 -0.1225527566318384
583 -0.9232056887176731 10.946747978668364 7.916426362837837
584 5.374815712741328 20.138959070377886 4.443976461095678
585 -9.21202436111055 15.974274016661681 -3.2305685366098302
586 4.003325041054928 16.871954569511683 6.06955039048418
587 1.6059531420350392 6.920773134388654 -4.774012863363617
588 -3.8713889331394147 7.912361250499388 -9.891942262411328
589 -9.44143104207488 14.428188677775585 -1.8195427806718465
590 1.9675282136410284 14.852310228473232 -4.713659782138408
591 8.94915433450097 2.3277763182482016 -7.769707684966059
592 1.5371243729707447 5.6228076679372005 13.942892339443606
593 11.714129677338804 0.6411882449108496 -3.635873034337189
594 -0.7968998642056632 8.420873356810699 7.914315221556335
595 -0.15269722599473773 0.1285663611517609 7.871896117510776
596 -1.3727816535342885 14.046305886440491 7.907596481643981
597 -7.632881333141841 18.2468846997866 4.55179582749142
598 -7.449682597905174 7.892284551062668 -6.929085007258673
599 -4.702510521718002 5.903319072643406 -9.424728123725547
600 6.350750752467347 2.1283633759371794 0.6275585560522025
601 12.29659195490325 16.92003161255406 3.780615433801778
602 4.55677252891407 10.169756434602242 -10.456806802803161
603 6.3161420197096225 18.4101759892011 0.23614068380877562
604 12.503978938869912 3.1966565322403135 2.5996101249436045
605 0.911576643349013 4.614043086083341 -4.813985243709738
606 -2.5102162804048236 15.398693012355611 -10.463216693443643
607 6.237151373168849 1.3759318834327106 -0.2548113567887641
608 4.676823580000735 17.125736920287643 5.394745800243304
609 -0.693170729457685 18.05523599522298 7.911068922057695
610 0.27608001547319655 0.6638211648867454 -4.762300413246205
611 -7.403197166116588 1.4028681039109248 4.841274261742698
612 11.516315982092 9.933946576255469 -4.099910533797024
613 0.9385647238574164 4.317973033576195 -11.040558837265785
614 -8.975629486332176 4.7343187833598535 -4.0550036173334005
615 -8.247925561283154 9.121949867227043 -5.707424301592935
616 0.6366049021688861 4.891109767832054 -4.80217418190679
617 -5.406909723328077 17.396587698934965 -8.944650565325984
618 1.508875353735827 18.72028052569364 13.948031158456624
619 5.848687508163829 17.100442498753615 3.516718458580846
620 -6.975519417820078 20.187299789365333 -7.5059139190665425
621 12.580962632426559 13.940794355189201 0.20451054486378428
622 11.290401599743097 0.965094258427331 -4.5733837493034395
623 0.3023129479461202 18.386625430192066 7.809440475642987
624 -1.8021657510005102 19.801953656327182 7.875375001894656
625 5.052225586454167 20.351222054841944 12.800263899989726
626 5.856464570994099 15.735327779438661 3.498031336936504
627 6.115314635394848 19.58746434266863 2.7521583662616154
628 6.118551869078531 1.8566431642766554 -0.7388887425401983
629 -9.379076347789168 17.521282001636283 0.36297073139890407
630 4.505736245151898 15.358992246232226 5.583856875403529
631 -8.610471893770253 20.190362254536147 -4.985430706254211
632 3.4254477990996204 2.4080086742938134 -4.173973372968091
633 -3.420313474074066 5.533098922636551 7.540356532075952
634 -8.455742963859807 4.145981167541053 3.2478751388975966
635 10.478608778048885 3.057378829060085 -5.949814253937857
636 5.583333299528798 5.660598447166579 -10.056422448327337
637 5.655437176783675 1.7620077804420964 3.938016496801286
638 1.1334348590566425 4.110616094454439 -4.812030523913678
639 4.685102738104742 19.89790294187309 5.385239547893356
640 -5.679528846912592 20.364477344466252 6.427976803207799
641 0.3788965447812755 0.08182957779580657 -4.776543340636802
642 -8.829412225218391 3.870151728775159 2.4259862929736693
643 12.54055637042397 19.487288019229528 2.2808006107527454
644 8.884836294014752 14.41650596185998 10.048499797510875
645 5.6486148953855935 17.11067895068136 3.9516059977638682
646 1.1964465388072378 20.79165614096835 14.000890820991462
647 0.2694378511397912 1.69449111692823 -4.761300289127673
648 -0.14223298186770778 12.043746686201775 7.870765670353214
649 11.117595824056874 18.196887097449807 -4.903587486504273
650 4.516573016063812 5.17450817873972 -3.3792932822047805
651 -7.6014896287871005 12.46003862560493 4.592858758505842
652 -3.5813214281484753 20.493102313388672 7.487723952350961
653 12.559143454297066 4.07003431558948 -0.08698516660633528
654 4.729489245030142 6.151666749319225 -10.397348462037376
655 -1.6341605590727304 10.4248147515019 7.890753620790792
656 1.1378036256411175 13.728792634667808 -4.811889837370176
657 2.8158063367873467 12.738864721479663 -10.890455571598908
658 -6.396537220052206 14.865359910780226 5.870708733351961
659 12.447963787223728 6.598218497629496 2.990490705364538
660 -7.700120240200476 9.362923722560627 -6.585761164195489
661 7.265648331058068 6.322886038054417 11.463717256929593
662 11.757162105459491 9.182960704433258 5.567123136011464
663 -8.336767100470775 1.0662672452522244 3.4705486114115325
664 0.7918879207383207 20.023739146056187 -4.810793168214365
665 3.230882338790069 3.756761763717484 -4.276100609514929
666 0.9253477612039248 1.6118070827417297 7.678491734873468
667 -6.638889409757511 19.67252569487184 -7.8680399156613
668 -5.321139012337095 17.552322068602784 -9.007712065613418
669 -9.476528389691422 20.424990786437473 -1.1150558957557457
670 5.947585848293088 17.28667158479544 -1.2459297306278916
671 11.901981795608753 0.6951759965315188 5.169373433680799
672 7.28821061103292 11.959438440331372 -9.114440447439824
673 -3.0290442152369934 3.0978164274687336 7.653221184562449
674 12.510566090444062 12.181134705820167 -0.5482692768648666
675 4.181069869446104 1.7533026991198584 -3.669366517734662
676 3.015510517811621 9.561032786903313 -4.377482604857471
677 -9.465717457880821 18.04229928261423 -0.5266225801460271
678 7.931197298350081 6.837105071559812 10.936584154674211
679 6.031369863136674 7.089494930496552 -1.0158603045308239
680 -7.994697609335642 19.280866911583683 -6.13866023780282
681 2.8161984100754704 13.381266361276479 -4.460941422456827
682 6.305885701247757 3.4849637847996475 0.1552226395747476
683 3.2480568299482906 18.35658647550189 -4.267496992320387
684 10.261514188016543 2.0069042057294184 8.384642986926309
685 -7.854602163354027 12.392576111959647 4.246713751996772
686 4.817232392245418 13.287743618239777 -3.0750644581705266
687 -0.14561692416876643 6.985751878119681 -10.981349253394468
688 -9.444035852523811 3.3847826817668785 -0.20237958885431306
689 -5.618590965009845 13.45626582764619 6.469958779407752
690 6.323134385482105 8.142539072196135 -9.693575024686316
691 6.3260288934352245 17.147084983444717 0.32365317599204285
692 -3.863110163013141 4.815713959945614 7.3866591715946885
693 4.230534544128164 13.96744480676005 5.861599594012661
694 1.7860734677712904 12.087756409193247 7.404946694051286
695 6.351382787354567 1.6668120477150503 0.6388243007483024
696 -9.135561624959191 0.888762325459601 1.5154003939019767
697 -3.6333441365283528 17.997472438322863 -10.008222915861245
698 2.807001380776303 3.098384877371519 -4.464559841654787
699 6.303392941043221 2.164631826101955 1.8455252587911863
700 3.585846511745484 2.2333237983378575 6.408906285497649
701 4.3053824512016226 6.158282694571147 -10.53785614058875
702 0.4337240275774297 11.13245332686154 7.786264738581151
703 -6.646935534494259 18.192835937004393 5.645236752052785
704 3.9903044917570183 18.244458676001635 -10.630423994851364
705 6.195771969823678 7.48656934178617 -0.44393673026408853
706 -7.44863256762524 2.0606766864597024 4.785958594844701
707 -3.668585708027429 9.202773010082824 -9.991471147994979
708 8.71704967666961 19.897210892799663 10.217677935951265
709 -1.7857867684127473 0.8734954153829754 7.87703134513557
710 12.32136831085195 6.527798698429908 -1.6588941276187992
711 -2.658311125891216 16.42802515333074 -10.411586961589164
712 5.043094550079733 16.705713111753138 -10.281358808798123
713 7.3053969385491175 17.904193631303915 -9.102935079644219
714 3.7422927052321793 11.42171230285074 13.349211061935911
715 5.153554626204119 12.403199977900714 4.783381147631293
716 1.9975974775708631 2.921267422991354 -4.707403073310929
717 5.085942122858712 0.7291969103708361 4.8790373499104955
718 2.114543701707112 3.260451097451093 -4.681237973688459
719 4.062101714633479 15.895308946292124 -10.610201733252802
720 12.57826110036399 7.744430953269917 0.16282639381424263
721 7.861813279660935 5.939059630950976 10.994784458433871
722 -8.805059194769346 5.077773135043723 2.4868653390251607
723 -9.476604509181774 18.298390273167506 -1.1089090633486698
724 4.42623799200773 7.7089820901150325 5.667254223746488
725 4.531725983664063 18.648751362468307 -3.365038530837563
726 11.600387874963948 19.947451844495465 -3.909139273408105
727 5.905688348742917 18.327936952144544 -1.3511188693347043
728 11.889609007560324 7.812952814544788 -3.1725759369072657
729 11.788922425904357 13.562993300332161 5.483267093718598
730 -9.424022858299011 9.086501352257978 0.007090963401881293
731 9.637071841164321 15.342608812813683 9.20811424003909
732 -5.831997777419897 14.677839955638976 6.319455915112913
733 6.2705752777525285 9.035636290065968 2.0618709202923586
734 -2.327549611377119 8.481307551793684 -10.523579367887905
735 -4.97629916264157 12.623227204386058 6.8676271301819165
736 -4.9810016065459255 13.626595617114932 -9.244928267800569
737 -7.336426898866577 2.395669864712585 4.920929247246508
738 -6.584068681982795 14.812372952356327 -7.923799768135216
739 6.044376113915717 7.554310456497573 12.271684189632936
740 -8.707294258189728 8.881454083895573 -4.764148723218816
741 10.422868405228021 6.584385484084208 8.148245883653306
742 5.8070382883894345 11.934427052922668 -1.5785463028983822
743 0.06877273133372341 0.7048654076094476 -4.726438282481086
744 -5.0959042448723295 20.51364146175221 -9.16703047134195
745 -9.069197238081275 20.382373436665333 -3.7602164579047486
746 10.611097236545675 5.9277256350220835 -5.751634415541749
747 12.377330958975925 13.814235783902333 -1.386866897990217
748 5.8234233005682485 16.318805837055425 12.398576729622844
749 -5.328853676935416 19.855395154563958 -9.002095112361257
750 2.952029628903061 14.030268601449563 6.83619674818279
751 12.4812300142588 9.460923904570134 -0.7685632937454451
752 -3.2324942535587895 17.6453127000312 7.597163149224941
753 -5.391020959525668 17.27293179593236 -8.956434742485124
754 -4.492566214387071 19.533833014721324 -9.552226120874927
755 -7.558547834062741 14.743214315038376 4.648234295493731
756 6.286575019518743 16.813134421880452 1.9624832409172113
757 -7.683981491120899 20.137846711074708 4.483869840911807
758 8.743232209501944 8.103561308093274 10.191672396675635
759 0.4959322396613732 15.38271215851129 -11.029364639906854
760 3.808778247762425 2.6990185927954773 -3.9410108419793626
761 -7.830344025661926 4.312016870594237 -6.394468246464463
762 5.308320473559564 18.546826889660878 -2.4575584868831295
763 0.004833314392376633 14.612294783136539 14.136824219578667
764 0.3483966631829681 14.928964517694878 14.108176182109105
765 2.941707082826889 7.765613909444082 -10.868837679825877
766 -3.0713220041424 12.143758090716345 7.642035813318537
767 -5.091506405793019 1.7599874243573805 6.802039235215618
768 8.713323163929049 12.477834758704233 10.221367627954036
769 5.198586830173954 3.716438619488693 4.717722850613496
770 -0.2743805678879159 8.838211791102333 -10.967129304994724
771 -9.103319415858222 5.037355389086177 1.6282362021696783
772 1.6305647523349358 2.6780955863575997 -4.770769554910392
773 4.980326849864375 18.807641722183032 -2.8889052462021794
774 10.966539041164818 19.111605946671574 7.2584466377717325
775 11.158682307745595 13.206463624949592 6.901058980168351
776 9.563971530677277 3.308775358192592 9.296313131365949
777 1.8413235618822998 15.342380418230036 7.38344484293429
778 2.4316641115483826 20.771024889130565 7.121204041549047
779 -0.7628978738065484 16.374702946500598 -10.899023752991734
780 -6.442937161922184 20.570228991022507 -8.06352747443779
781 2.0535181072445847 16.903913843689182 13.838313486329913
782 -4.865463813070122 8.814383502876366 -9.321040990950989
783 6.131459516490486 9.766135961902293 -0.693516930942554
784 12.546867944712774 15.884295629243939 -0.22042776831307506
785 12.229248740238289 17.01315355476784 -2.0516490021828218
786 4.2557495447734786 2.9682040326018493 -3.608804427597994
787 11.394404525027937 1.704392498045681 6.422132629032444
788 0.7511027570523701 7.508567912144057 -4.809020923697994
789 12.32395749454695 20.34463210844617 3.655731512829232
790 10.754414425786218 14.526288138480243 7.624747845052407
791 12.563262457275075 0.4752819949990461 2.0343423581739835
792 -1.4089381843307975 4.469259712116812 -10.773801746173616
793 0.33691343556107406 15.25118078408985 7.8035645151464195
794 -8.965019353101916 14.137581389083389 -4.086508886990041
795 5.444075962104825 0.806323724031249 4.328085570390536
796 12.089047304232455 7.532433188506433 4.583439829917963
797 6.349378462897805 15.77396634868372 0.6042429872080114
798 -2.8257485615525386 18.179104568780662 7.703647933396678
799 9.117296786069966 20.038546561871392 -7.6028132952411855
800 1.923036432294867 18.47085992158756 7.350722441404122
801 -4.822222270936169 18.18521237847625 -9.348968126855361
802 5.962307934875152 14.953199557732457 3.2261260284998925
803 12.063325986733906 13.93919171857303 4.670042557264897
804 -1.9070243577414223 8.080693986052463 -10.648963734469298
805 -8.875089341396624 3.765386784825248 2.308216746280339
806 5.56502551564751 15.635173245137794 4.112309432820686
807 12.570841206066229 16.10750299725398 0.057874210581496104
808 4.5167624779758055 3.2874965119500197 -3.3791157095314777
809 6.2151703841027715 0.048340844947346695 2.350315386549557
810 5.548094122363126 10.955441946929112 4.143638630766184
811 -6.313011652264289 15.929993647904062 -8.187509355963426
812 -3.746814272674564 9.264547013454301 -9.95371460511834
813 2.2746663140167604 18.659723403598157 13.787275989718719
814 6.3477899864020735 11.115621711192686 0.5789228942451883
815 11.651536747871628 18.58482228018332 -3.7885561827289336
816 6.14008955817039 9.506208962786523 -0.6624123986428547
817 -2.0914245520344292 14.362169971057265 7.840511356035006
818 5.634543139103479 1.2851920795623415 12.502766499544752
819 5.590984062166584 15.551282173453549 -2.0034565290784614
820 3.9310847381745306 14.124531658475236 6.132037239602924
821 12.018210146171194 0.21831180457802835 -2.7914964849607253
822 4.393415824041531 14.137659912156407 13.096200503641166
823 4.271398515422109 16.588420717872612 -3.595836354562162
824 -7.214099934849889 17.446266998284983 -7.226476376164026
825 -5.3621865989341 20.882022706713265 6.638266753283652
826 10.718732849335295 11.908165166446835 7.683784506650288
827 3.9500837598291962 18.0927937438603 -3.8435614881646387
828 6.359956574285731 1.9145950330378372 0.8727424855102816
829 2.385121610354442 3.54717673472516 -4.609366013564833
830 2.2469307685511035 6.942753252255444 7.209861713410959
831 6.345703893859009 20.04929960752678 1.429982497222761
832 0.3883447188653792 2.177664376794595 -4.777736077482541
833 5.5163338486527005 10.44189555231057 -2.1327399229204618
834 5.049308157105976 20.77084003316851 -2.8049918725618994
835 6.555548398586595 12.926207506268796 -9.565609441549052
836 5.395349565029498 11.695776258387397 4.410151466313656
837 10.570636681815344 4.986046837164656 7.921628108579252
838 0.35455696400431624 9.835893877541519 7.800506131337732
839 12.00850791885945 9.845803241426866 4.8476251557350105
840 5.490456457788756 11.825681148887684 4.24747869214412
;

# Labels
param y_train :=
1 1.0
2 -1.0
3 1.0
4 -1.0
5 -1.0
6 1.0
7 1.0
8 -1.0
9 -1.0
10 -1.0
11 1.0
12 1.0
13 -1.0
14 -1.0
15 1.0
16 -1.0
17 -1.0
18 1.0
19 -1.0
20 -1.0
21 1.0
22 -1.0
23 1.0
24 1.0
25 -1.0
26 -1.0
27 1.0
28 -1.0
29 1.0
30 -1.0
31 -1.0
32 1.0
33 -1.0
34 1.0
35 -1.0
36 -1.0
37 1.0
38 -1.0
39 1.0
40 -1.0
41 1.0
42 1.0
43 1.0
44 -1.0
45 -1.0
46 -1.0
47 1.0
48 -1.0
49 1.0
50 -1.0
51 1.0
52 -1.0
53 -1.0
54 1.0
55 -1.0
56 -1.0
57 -1.0
58 -1.0
59 -1.0
60 -1.0
61 1.0
62 -1.0
63 1.0
64 1.0
65 1.0
66 1.0
67 1.0
68 -1.0
69 1.0
70 1.0
71 -1.0
72 -1.0
73 1.0
74 1.0
75 1.0
76 -1.0
77 1.0
78 -1.0
79 1.0
80 1.0
81 1.0
82 -1.0
83 -1.0
84 -1.0
85 -1.0
86 1.0
87 -1.0
88 -1.0
89 -1.0
90 1.0
91 1.0
92 -1.0
93 -1.0
94 -1.0
95 1.0
96 -1.0
97 -1.0
98 -1.0
99 1.0
100 -1.0
101 -1.0
102 -1.0
103 -1.0
104 -1.0
105 -1.0
106 1.0
107 1.0
108 -1.0
109 1.0
110 -1.0
111 1.0
112 1.0
113 1.0
114 -1.0
115 -1.0
116 1.0
117 1.0
118 1.0
119 -1.0
120 -1.0
121 -1.0
122 -1.0
123 -1.0
124 -1.0
125 1.0
126 1.0
127 1.0
128 -1.0
129 1.0
130 1.0
131 1.0
132 -1.0
133 -1.0
134 1.0
135 1.0
136 1.0
137 -1.0
138 1.0
139 1.0
140 -1.0
141 1.0
142 -1.0
143 -1.0
144 -1.0
145 1.0
146 1.0
147 -1.0
148 1.0
149 -1.0
150 1.0
151 -1.0
152 -1.0
153 1.0
154 1.0
155 -1.0
156 -1.0
157 -1.0
158 -1.0
159 -1.0
160 -1.0
161 1.0
162 -1.0
163 -1.0
164 -1.0
165 -1.0
166 -1.0
167 -1.0
168 1.0
169 -1.0
170 -1.0
171 -1.0
172 1.0
173 1.0
174 -1.0
175 1.0
176 -1.0
177 1.0
178 -1.0
179 -1.0
180 -1.0
181 -1.0
182 1.0
183 -1.0
184 -1.0
185 1.0
186 1.0
187 1.0
188 -1.0
189 1.0
190 1.0
191 -1.0
192 1.0
193 1.0
194 -1.0
195 1.0
196 1.0
197 -1.0
198 1.0
199 -1.0
200 -1.0
201 -1.0
202 -1.0
203 -1.0
204 -1.0
205 -1.0
206 -1.0
207 1.0
208 1.0
209 1.0
210 1.0
211 1.0
212 -1.0
213 -1.0
214 -1.0
215 -1.0
216 1.0
217 1.0
218 1.0
219 1.0
220 -1.0
221 1.0
222 1.0
223 -1.0
224 -1.0
225 1.0
226 -1.0
227 1.0
228 1.0
229 1.0
230 1.0
231 1.0
232 -1.0
233 -1.0
234 -1.0
235 1.0
236 1.0
237 1.0
238 -1.0
239 -1.0
240 1.0
241 1.0
242 1.0
243 1.0
244 -1.0
245 1.0
246 1.0
247 1.0
248 -1.0
249 1.0
250 -1.0
251 1.0
252 -1.0
253 -1.0
254 1.0
255 -1.0
256 -1.0
257 1.0
258 -1.0
259 -1.0
260 -1.0
261 -1.0
262 -1.0
263 1.0
264 -1.0
265 -1.0
266 -1.0
267 -1.0
268 1.0
269 -1.0
270 -1.0
271 1.0
272 -1.0
273 1.0
274 1.0
275 -1.0
276 -1.0
277 -1.0
278 -1.0
279 1.0
280 1.0
281 1.0
282 1.0
283 -1.0
284 1.0
285 -1.0
286 -1.0
287 -1.0
288 -1.0
289 -1.0
290 1.0
291 1.0
292 -1.0
293 -1.0
294 -1.0
295 -1.0
296 1.0
297 -1.0
298 -1.0
299 -1.0
300 1.0
301 1.0
302 -1.0
303 1.0
304 -1.0
305 -1.0
306 1.0
307 1.0
308 1.0
309 -1.0
310 1.0
311 -1.0
312 1.0
313 1.0
314 1.0
315 1.0
316 1.0
317 -1.0
318 -1.0
319 -1.0
320 -1.0
321 -1.0
322 -1.0
323 -1.0
324 -1.0
325 -1.0
326 1.0
327 -1.0
328 1.0
329 1.0
330 1.0
331 1.0
332 -1.0
333 1.0
334 -1.0
335 1.0
336 1.0
337 -1.0
338 1.0
339 -1.0
340 -1.0
341 -1.0
342 -1.0
343 -1.0
344 1.0
345 -1.0
346 -1.0
347 1.0
348 -1.0
349 1.0
350 1.0
351 -1.0
352 -1.0
353 -1.0
354 1.0
355 1.0
356 -1.0
357 -1.0
358 -1.0
359 -1.0
360 1.0
361 -1.0
362 1.0
363 1.0
364 1.0
365 -1.0
366 -1.0
367 1.0
368 -1.0
369 -1.0
370 1.0
371 -1.0
372 -1.0
373 1.0
374 1.0
375 1.0
376 1.0
377 -1.0
378 -1.0
379 -1.0
380 1.0
381 1.0
382 1.0
383 -1.0
384 -1.0
385 1.0
386 -1.0
387 1.0
388 -1.0
389 -1.0
390 -1.0
391 -1.0
392 1.0
393 1.0
394 1.0
395 -1.0
396 -1.0
397 1.0
398 -1.0
399 1.0
400 1.0
401 -1.0
402 -1.0
403 1.0
404 1.0
405 -1.0
406 -1.0
407 1.0
408 1.0
409 -1.0
410 -1.0
411 1.0
412 -1.0
413 -1.0
414 -1.0
415 1.0
416 -1.0
417 -1.0
418 -1.0
419 -1.0
420 1.0
421 1.0
422 -1.0
423 -1.0
424 -1.0
425 -1.0
426 -1.0
427 1.0
428 -1.0
429 1.0
430 -1.0
431 1.0
432 1.0
433 -1.0
434 1.0
435 -1.0
436 1.0
437 1.0
438 -1.0
439 -1.0
440 -1.0
441 -1.0
442 1.0
443 1.0
444 1.0
445 -1.0
446 1.0
447 1.0
448 1.0
449 -1.0
450 -1.0
451 -1.0
452 -1.0
453 -1.0
454 1.0
455 -1.0
456 -1.0
457 1.0
458 -1.0
459 -1.0
460 -1.0
461 1.0
462 1.0
463 1.0
464 -1.0
465 1.0
466 -1.0
467 -1.0
468 1.0
469 -1.0
470 1.0
471 1.0
472 -1.0
473 1.0
474 -1.0
475 1.0
476 1.0
477 1.0
478 1.0
479 1.0
480 -1.0
481 1.0
482 -1.0
483 1.0
484 -1.0
485 1.0
486 -1.0
487 1.0
488 1.0
489 1.0
490 -1.0
491 1.0
492 -1.0
493 1.0
494 -1.0
495 1.0
496 1.0
497 -1.0
498 -1.0
499 1.0
500 -1.0
501 -1.0
502 -1.0
503 -1.0
504 1.0
505 1.0
506 -1.0
507 1.0
508 -1.0
509 -1.0
510 1.0
511 -1.0
512 1.0
513 1.0
514 1.0
515 1.0
516 1.0
517 1.0
518 1.0
519 1.0
520 -1.0
521 -1.0
522 -1.0
523 1.0
524 -1.0
525 -1.0
526 -1.0
527 1.0
528 1.0
529 -1.0
530 -1.0
531 -1.0
532 -1.0
533 -1.0
534 1.0
535 1.0
536 -1.0
537 1.0
538 1.0
539 -1.0
540 -1.0
541 1.0
542 1.0
543 1.0
544 1.0
545 1.0
546 1.0
547 1.0
548 1.0
549 -1.0
550 -1.0
551 1.0
552 1.0
553 1.0
554 -1.0
555 -1.0
556 1.0
557 -1.0
558 -1.0
559 1.0
560 1.0
561 1.0
562 1.0
563 -1.0
564 1.0
565 1.0
566 -1.0
567 -1.0
568 1.0
569 1.0
570 1.0
571 1.0
572 -1.0
573 -1.0
574 1.0
575 -1.0
576 1.0
577 -1.0
578 1.0
579 1.0
580 1.0
581 -1.0
582 -1.0
583 1.0
584 1.0
585 -1.0
586 1.0
587 1.0
588 -1.0
589 -1.0
590 1.0
591 -1.0
592 -1.0
593 -1.0
594 1.0
595 1.0
596 1.0
597 1.0
598 -1.0
599 -1.0
600 1.0
601 -1.0
602 -1.0
603 1.0
604 -1.0
605 1.0
606 -1.0
607 1.0
608 1.0
609 1.0
610 1.0
611 1.0
612 -1.0
613 -1.0
614 -1.0
615 -1.0
616 1.0
617 -1.0
618 -1.0
619 1.0
620 -1.0
621 -1.0
622 -1.0
623 1.0
624 1.0
625 -1.0
626 1.0
627 1.0
628 1.0
629 1.0
630 1.0
631 -1.0
632 1.0
633 1.0
634 1.0
635 -1.0
636 -1.0
637 1.0
638 1.0
639 1.0
640 1.0
641 1.0
642 1.0
643 -1.0
644 -1.0
645 1.0
646 -1.0
647 1.0
648 1.0
649 -1.0
650 1.0
651 1.0
652 1.0
653 -1.0
654 -1.0
655 1.0
656 1.0
657 -1.0
658 1.0
659 -1.0
660 -1.0
661 -1.0
662 -1.0
663 1.0
664 1.0
665 1.0
666 1.0
667 -1.0
668 -1.0
669 -1.0
670 1.0
671 -1.0
672 -1.0
673 1.0
674 -1.0
675 1.0
676 1.0
677 -1.0
678 -1.0
679 1.0
680 -1.0
681 1.0
682 1.0
683 1.0
684 -1.0
685 1.0
686 1.0
687 -1.0
688 -1.0
689 1.0
690 -1.0
691 1.0
692 1.0
693 1.0
694 1.0
695 1.0
696 1.0
697 -1.0
698 1.0
699 1.0
700 1.0
701 -1.0
702 1.0
703 1.0
704 -1.0
705 1.0
706 1.0
707 -1.0
708 -1.0
709 1.0
710 -1.0
711 -1.0
712 -1.0
713 -1.0
714 -1.0
715 1.0
716 1.0
717 1.0
718 1.0
719 -1.0
720 -1.0
721 -1.0
722 1.0
723 -1.0
724 1.0
725 1.0
726 -1.0
727 1.0
